id_teks,id_kalimat,kalimat,kata,lemma,pos,head,deprel,id
66,5,Rini mencuci buah apel di bawah air mengalir.,mencuci,cuci,VERB,0,root,2
66,5,Rini mencuci buah apel di bawah air mengalir.,buah,buah,NOUN,2,obj,3
66,5,Rini mencuci buah apel di bawah air mengalir.,apel,apel,NOUN,3,compound,4
66,5,Rini mencuci buah apel di bawah air mengalir.,di,di,ADP,6,case,5
66,5,Rini mencuci buah apel di bawah air mengalir.,bawah,bawah,NOUN,2,obl,6
66,5,Rini mencuci buah apel di bawah air mengalir.,air,air,NOUN,6,compound,7
66,5,Rini mencuci buah apel di bawah air mengalir.,mengalir,alir,VERB,7,acl,8
66,5,Rini mencuci buah apel di bawah air mengalir.,.,.,PUNCT,2,punct,9
66,6,Rini mengelap apel menggunakan kain bersih.,Rini,rini,PROPN,2,nsubj,1
66,6,Rini mengelap apel menggunakan kain bersih.,mengelap,kelap,VERB,0,root,2
66,6,Rini mengelap apel menggunakan kain bersih.,apel,apel,NOUN,2,obj,3
66,6,Rini mengelap apel menggunakan kain bersih.,menggunakan,guna,VERB,2,xcomp,4
66,6,Rini mengelap apel menggunakan kain bersih.,kain,kain,NOUN,4,obj,5
66,6,Rini mengelap apel menggunakan kain bersih.,bersih,bersih,ADJ,5,amod,6
66,6,Rini mengelap apel menggunakan kain bersih.,.,.,PUNCT,2,punct,7
66,7,Rini mengambil pisau di laci dapur.,Rini,rini,PROPN,2,nsubj,1
66,7,Rini mengambil pisau di laci dapur.,mengambil,ambil,VERB,0,root,2
66,7,Rini mengambil pisau di laci dapur.,pisau,pisau,NOUN,2,obj,3
66,7,Rini mengambil pisau di laci dapur.,di,di,ADP,5,case,4
66,7,Rini mengambil pisau di laci dapur.,laci,laci,NOUN,2,obl,5
66,7,Rini mengambil pisau di laci dapur.,dapur,dapur,NOUN,5,compound,6
66,7,Rini mengambil pisau di laci dapur.,.,.,PUNCT,2,punct,7
66,8,Rini memotong apel menjadi dua bagian.,Rini,rini,PROPN,2,nsubj,1
66,8,Rini memotong apel menjadi dua bagian.,memotong,potong,VERB,0,root,2
66,8,Rini memotong apel menjadi dua bagian.,apel,apel,NOUN,2,obj,3
66,8,Rini memotong apel menjadi dua bagian.,menjadi,jadi,VERB,2,xcomp,4
66,8,Rini memotong apel menjadi dua bagian.,dua,dua,NUM,6,nummod,5
66,8,Rini memotong apel menjadi dua bagian.,bagian,bagi,NOUN,4,obj,6
66,8,Rini memotong apel menjadi dua bagian.,.,.,PUNCT,2,punct,7
66,9,Rini membuang biji apel ke tempat sampah.,Rini,rini,PROPN,2,nsubj,1
66,9,Rini membuang biji apel ke tempat sampah.,membuang,buang,VERB,0,root,2
66,9,Rini membuang biji apel ke tempat sampah.,biji,biji,NOUN,2,obj,3
66,9,Rini membuang biji apel ke tempat sampah.,apel,apel,NOUN,3,compound,4
66,9,Rini membuang biji apel ke tempat sampah.,ke,ke,ADP,6,case,5
66,9,Rini membuang biji apel ke tempat sampah.,tempat,tempat,NOUN,2,obl,6
66,9,Rini membuang biji apel ke tempat sampah.,sampah,sampah,NOUN,6,compound,7
66,9,Rini membuang biji apel ke tempat sampah.,.,.,PUNCT,2,punct,8
66,10,Rini memotong apel menjadi dadu kecil.,Rini,rini,PROPN,2,nsubj,1
66,10,Rini memotong apel menjadi dadu kecil.,memotong,potong,VERB,0,root,2
66,10,Rini memotong apel menjadi dadu kecil.,apel,apel,NOUN,2,obj,3
66,10,Rini memotong apel menjadi dadu kecil.,menjadi,jadi,VERB,2,xcomp,4
66,10,Rini memotong apel menjadi dadu kecil.,dadu,dadu,NOUN,4,obj,5
66,10,Rini memotong apel menjadi dadu kecil.,kecil,kecil,ADJ,5,amod,6
66,10,Rini memotong apel menjadi dadu kecil.,.,.,PUNCT,2,punct,7
66,11,Rini menyiapkan mesin blender di atas meja.,Rini,rini,PROPN,2,nsubj,1
66,11,Rini menyiapkan mesin blender di atas meja.,menyiapkan,siap,VERB,0,root,2
66,11,Rini menyiapkan mesin blender di atas meja.,mesin,mesin,NOUN,2,obj,3
66,11,Rini menyiapkan mesin blender di atas meja.,blender,blender,NOUN,3,compound,4
66,11,Rini menyiapkan mesin blender di atas meja.,di,di,ADP,7,case,5
66,11,Rini menyiapkan mesin blender di atas meja.,atas,atas,ADP,7,case,6
66,11,Rini menyiapkan mesin blender di atas meja.,meja,meja,NOUN,2,obl,7
66,11,Rini menyiapkan mesin blender di atas meja.,.,.,PUNCT,2,punct,8
66,12,Rini memasukkan potongan apel ke dalam blender.,Rini,rini,PROPN,2,nsubj,1
66,12,Rini memasukkan potongan apel ke dalam blender.,memasukkan,masuk,VERB,0,root,2
66,12,Rini memasukkan potongan apel ke dalam blender.,potongan,potong,NOUN,2,obj,3
66,12,Rini memasukkan potongan apel ke dalam blender.,apel,apel,NOUN,3,compound,4
66,12,Rini memasukkan potongan apel ke dalam blender.,ke,ke,ADP,7,case,5
66,12,Rini memasukkan potongan apel ke dalam blender.,dalam,dalam,ADP,7,case,6
66,12,Rini memasukkan potongan apel ke dalam blender.,blender,blender,NOUN,2,obl,7
66,12,Rini memasukkan potongan apel ke dalam blender.,.,.,PUNCT,2,punct,8
66,13,Rini menambahkan dua sendok gula pasir.,Rini,rini,PROPN,2,nsubj,1
66,13,Rini menambahkan dua sendok gula pasir.,menambahkan,tambah,VERB,0,root,2
66,13,Rini menambahkan dua sendok gula pasir.,dua,dua,NUM,4,nummod,3
66,13,Rini menambahkan dua sendok gula pasir.,sendok,sendok,NOUN,2,obj,4
66,13,Rini menambahkan dua sendok gula pasir.,gula,gula,NOUN,4,compound,5
66,13,Rini menambahkan dua sendok gula pasir.,pasir,pasir,NOUN,5,compound,6
66,13,Rini menambahkan dua sendok gula pasir.,.,.,PUNCT,2,punct,7
66,14,Rini menuangkan air putih matang setengah gelas.,Rini,rini,PROPN,2,nsubj,1
66,14,Rini menuangkan air putih matang setengah gelas.,menuangkan,tuang,VERB,0,root,2
66,14,Rini menuangkan air putih matang setengah gelas.,air,air,NOUN,2,obj,3
66,14,Rini menuangkan air putih matang setengah gelas.,putih,putih,ADJ,3,amod,4
66,14,Rini menuangkan air putih matang setengah gelas.,matang,matang,ADJ,3,amod,5
66,14,Rini menuangkan air putih matang setengah gelas.,setengah,setengah,NOUN,7,amod,6
66,14,Rini menuangkan air putih matang setengah gelas.,gelas,gelas,NOUN,3,compound,7
66,14,Rini menuangkan air putih matang setengah gelas.,.,.,PUNCT,2,punct,8
66,15,Rini menambahkan es batu kotak.,Rini,rini,PROPN,2,nsubj,1
66,15,Rini menambahkan es batu kotak.,menambahkan,tambah,VERB,0,root,2
66,15,Rini menambahkan es batu kotak.,es,es,NOUN,2,obj,3
66,15,Rini menambahkan es batu kotak.,batu,batu,NOUN,3,compound,4
66,15,Rini menambahkan es batu kotak.,kotak,kotak,NOUN,4,compound,5
66,15,Rini menambahkan es batu kotak.,.,.,PUNCT,2,punct,6
66,16,Rini menutup rapat bagian atas blender.,Rini,rini,PROPN,2,nsubj,1
66,16,Rini menutup rapat bagian atas blender.,menutup,tutup,VERB,0,root,2
66,16,Rini menutup rapat bagian atas blender.,rapat,rapat,NOUN,2,obj,3
66,16,Rini menutup rapat bagian atas blender.,bagian,bagi,NOUN,3,compound,4
66,16,Rini menutup rapat bagian atas blender.,atas,atas,ADP,6,case,5
66,16,Rini menutup rapat bagian atas blender.,blender,blender,NOUN,3,nmod,6
66,16,Rini menutup rapat bagian atas blender.,.,.,PUNCT,2,punct,7
66,17,Rini menekan tombol mesin blender dengan telunjuk.,Rini,rini,PROPN,2,nsubj,1
66,17,Rini menekan tombol mesin blender dengan telunjuk.,menekan,tekan,VERB,0,root,2
66,17,Rini menekan tombol mesin blender dengan telunjuk.,tombol,tombol,NOUN,2,obj,3
66,17,Rini menekan tombol mesin blender dengan telunjuk.,mesin,mesin,NOUN,3,compound,4
66,17,Rini menekan tombol mesin blender dengan telunjuk.,blender,blender,NOUN,4,compound,5
66,17,Rini menekan tombol mesin blender dengan telunjuk.,dengan,dengan,ADP,7,case,6
66,17,Rini menekan tombol mesin blender dengan telunjuk.,telunjuk,telunjuk,NOUN,2,obl,7
66,17,Rini menekan tombol mesin blender dengan telunjuk.,.,.,PUNCT,2,punct,8
66,18,Mesin blender berputar sangat kencang.,Mesin,mesin,PROPN,3,nsubj,1
66,18,Mesin blender berputar sangat kencang.,blender,blender,NOUN,1,compound,2
66,18,Mesin blender berputar sangat kencang.,berputar,putar,VERB,0,root,3
66,18,Mesin blender berputar sangat kencang.,sangat,sangat,ADV,5,advmod,4
66,18,Mesin blender berputar sangat kencang.,kencang,kencang,ADJ,3,amod,5
66,18,Mesin blender berputar sangat kencang.,.,.,PUNCT,3,punct,6
66,19,Potongan apel hancur menjadi cairan kental.,Potongan,potongan,NOUN,3,nsubj,1
66,19,Potongan apel hancur menjadi cairan kental.,apel,apel,NOUN,1,compound,2
66,19,Potongan apel hancur menjadi cairan kental.,hancur,hancur,VERB,0,root,3
66,19,Potongan apel hancur menjadi cairan kental.,menjadi,jadi,VERB,3,xcomp,4
66,19,Potongan apel hancur menjadi cairan kental.,cairan,cair,NOUN,4,obj,5
66,19,Potongan apel hancur menjadi cairan kental.,kental,kental,ADJ,5,amod,6
66,19,Potongan apel hancur menjadi cairan kental.,.,.,PUNCT,3,punct,7
66,20,Rini mematikan mesin blender tersebut.,Rini,rini,PROPN,2,nsubj,1
66,20,Rini mematikan mesin blender tersebut.,mematikan,mati,VERB,0,root,2
66,20,Rini mematikan mesin blender tersebut.,mesin,mesin,NOUN,2,obj,3
66,20,Rini mematikan mesin blender tersebut.,blender,blender,NOUN,3,compound,4
66,20,Rini mematikan mesin blender tersebut.,tersebut,tersebut,DET,3,det,5
66,20,Rini mematikan mesin blender tersebut.,.,.,PUNCT,2,punct,6
66,21,Rini menyiapkan dua gelas kaca bening.,Rini,rini,PROPN,2,nsubj,1
66,21,Rini menyiapkan dua gelas kaca bening.,menyiapkan,siap,VERB,0,root,2
66,21,Rini menyiapkan dua gelas kaca bening.,dua,dua,NUM,4,nummod,3
66,21,Rini menyiapkan dua gelas kaca bening.,gelas,gelas,NOUN,2,obj,4
66,21,Rini menyiapkan dua gelas kaca bening.,kaca,kaca,NOUN,4,compound,5
66,21,Rini menyiapkan dua gelas kaca bening.,bening,bening,NOUN,5,compound,6
66,21,Rini menyiapkan dua gelas kaca bening.,.,.,PUNCT,2,punct,7
66,22,Rini menuangkan jus apel ke dalam gelas.,Rini,rini,PROPN,2,nsubj,1
66,22,Rini menuangkan jus apel ke dalam gelas.,menuangkan,tuang,VERB,0,root,2
66,22,Rini menuangkan jus apel ke dalam gelas.,jus,jus,NOUN,2,obj,3
66,22,Rini menuangkan jus apel ke dalam gelas.,apel,apel,NOUN,3,compound,4
66,22,Rini menuangkan jus apel ke dalam gelas.,ke,ke,ADP,7,case,5
66,22,Rini menuangkan jus apel ke dalam gelas.,dalam,dalam,ADP,7,case,6
66,22,Rini menuangkan jus apel ke dalam gelas.,gelas,gelas,NOUN,2,obl,7
66,22,Rini menuangkan jus apel ke dalam gelas.,.,.,PUNCT,2,punct,8
66,23,Rini menyajikan jus apel untuk ibu.,Rini,rini,PROPN,2,nsubj,1
66,23,Rini menyajikan jus apel untuk ibu.,menyajikan,saji,VERB,0,root,2
66,23,Rini menyajikan jus apel untuk ibu.,jus,jus,NOUN,2,obj,3
66,23,Rini menyajikan jus apel untuk ibu.,apel,apel,NOUN,3,compound,4
66,23,Rini menyajikan jus apel untuk ibu.,untuk,untuk,ADP,6,case,5
66,23,Rini menyajikan jus apel untuk ibu.,ibu,ibu,NOUN,3,nmod,6
66,23,Rini menyajikan jus apel untuk ibu.,.,.,PUNCT,2,punct,7
66,24,Ibu meminum jus apel buatan Rini.,Ibu,ibu,NOUN,2,nsubj,1
66,24,Ibu meminum jus apel buatan Rini.,meminum,pinum,VERB,0,root,2
66,24,Ibu meminum jus apel buatan Rini.,jus,jus,NOUN,2,obj,3
66,24,Ibu meminum jus apel buatan Rini.,apel,apel,NOUN,3,compound,4
66,24,Ibu meminum jus apel buatan Rini.,buatan,buat,NOUN,4,compound,5
66,24,Ibu meminum jus apel buatan Rini.,Rini,rini,PROPN,5,nmod,6
66,24,Ibu meminum jus apel buatan Rini.,.,.,PUNCT,2,punct,7
66,25,Rasa jus apel itu sangat menyegarkan.,Rasa,rasa,PROPN,6,nsubj,1
66,25,Rasa jus apel itu sangat menyegarkan.,jus,jus,NOUN,1,compound,2
66,25,Rasa jus apel itu sangat menyegarkan.,apel,apel,NOUN,2,compound,3
66,25,Rasa jus apel itu sangat menyegarkan.,itu,itu,DET,3,det,4
66,25,Rasa jus apel itu sangat menyegarkan.,sangat,sangat,ADV,6,advmod,5
66,25,Rasa jus apel itu sangat menyegarkan.,menyegarkan,segar,VERB,0,root,6
66,25,Rasa jus apel itu sangat menyegarkan.,.,.,PUNCT,6,punct,7
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,Zaman,zaman,PROPN,4,nsubj,1
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,dahulu,dahulu,NOUN,1,compound,2
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,gajah,gajah,NOUN,1,compound,3
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,memiliki,milik,VERB,0,root,4
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,hidung,hidung,NOUN,4,obj,5
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,sangat,sangat,ADV,7,advmod,6
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,pendek,pendek,ADJ,5,amod,7
67,1,Zaman dahulu gajah memiliki hidung sangat pendek.,.,.,PUNCT,4,punct,8
67,2,Hidung itu sebesar hidung babi hutan.,Hidung,hidung,NOUN,0,root,1
67,2,Hidung itu sebesar hidung babi hutan.,itu,itu,DET,1,det,2
67,2,Hidung itu sebesar hidung babi hutan.,sebesar,sebesar,ADP,4,case,3
67,2,Hidung itu sebesar hidung babi hutan.,hidung,hidung,NOUN,1,nmod,4
67,2,Hidung itu sebesar hidung babi hutan.,babi,babi,NOUN,4,compound,5
67,2,Hidung itu sebesar hidung babi hutan.,hutan,hutan,NOUN,5,compound,6
67,2,Hidung itu sebesar hidung babi hutan.,.,.,PUNCT,1,punct,7
67,3,Gajah muda berjalan di pinggir sungai jernih.,Gajah,gajah,PROPN,3,nsubj,1
67,3,Gajah muda berjalan di pinggir sungai jernih.,muda,muda,ADJ,1,amod,2
67,3,Gajah muda berjalan di pinggir sungai jernih.,berjalan,jalan,VERB,0,root,3
67,3,Gajah muda berjalan di pinggir sungai jernih.,di,di,ADP,5,case,4
67,3,Gajah muda berjalan di pinggir sungai jernih.,pinggir,pinggir,NOUN,3,obl,5
67,3,Gajah muda berjalan di pinggir sungai jernih.,sungai,sungai,NOUN,5,compound,6
67,3,Gajah muda berjalan di pinggir sungai jernih.,jernih,jernih,ADJ,6,amod,7
67,3,Gajah muda berjalan di pinggir sungai jernih.,.,.,PUNCT,3,punct,8
67,4,Gajah muda merasa sangat kehausan.,Gajah,gajah,PROPN,3,nsubj,1
67,4,Gajah muda merasa sangat kehausan.,muda,muda,ADJ,1,amod,2
67,4,Gajah muda merasa sangat kehausan.,merasa,rasa,VERB,0,root,3
67,4,Gajah muda merasa sangat kehausan.,sangat,sangat,ADV,5,advmod,4
67,4,Gajah muda merasa sangat kehausan.,kehausan,kehausan,ADJ,3,amod,5
67,4,Gajah muda merasa sangat kehausan.,.,.,PUNCT,3,punct,6
67,5,Gajah muda menundukkan kepala ke permukaan air.,Gajah,gajah,PROPN,3,nsubj,1
67,5,Gajah muda menundukkan kepala ke permukaan air.,muda,muda,ADJ,1,amod,2
67,5,Gajah muda menundukkan kepala ke permukaan air.,menundukkan,tunduk,VERB,0,root,3
67,5,Gajah muda menundukkan kepala ke permukaan air.,kepala,kepala,NOUN,3,obj,4
67,5,Gajah muda menundukkan kepala ke permukaan air.,ke,ke,ADP,6,case,5
67,5,Gajah muda menundukkan kepala ke permukaan air.,permukaan,muka,NOUN,3,obl,6
67,5,Gajah muda menundukkan kepala ke permukaan air.,air,air,NOUN,6,compound,7
67,5,Gajah muda menundukkan kepala ke permukaan air.,.,.,PUNCT,3,punct,8
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,Tiba-tiba,tibatiba,ADV,4,advmod,1
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,seekor,seekor,DET,3,det,2
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,buaya,buaya,NOUN,4,nsubj,3
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,muncul,muncul,VERB,0,root,4
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,dari,dari,ADP,7,case,5
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,dalam,dalam,ADP,7,case,6
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,air,air,NOUN,4,obl,7
67,6,Tiba-tiba seekor buaya muncul dari dalam air.,.,.,PUNCT,4,punct,8
67,7,Buaya itu menggigit hidung gajah muda.,Buaya,buaya,PROPN,3,nsubj,1
67,7,Buaya itu menggigit hidung gajah muda.,itu,itu,DET,1,det,2
67,7,Buaya itu menggigit hidung gajah muda.,menggigit,gigit,VERB,0,root,3
67,7,Buaya itu menggigit hidung gajah muda.,hidung,hidung,NOUN,3,obj,4
67,7,Buaya itu menggigit hidung gajah muda.,gajah,gajah,NOUN,4,compound,5
67,7,Buaya itu menggigit hidung gajah muda.,muda,muda,ADJ,5,amod,6
67,7,Buaya itu menggigit hidung gajah muda.,.,.,PUNCT,3,punct,7
67,8,Gajah muda merasa sangat terkejut.,Gajah,gajah,PROPN,3,nsubj,1
67,8,Gajah muda merasa sangat terkejut.,muda,muda,ADJ,1,amod,2
67,8,Gajah muda merasa sangat terkejut.,merasa,rasa,VERB,0,root,3
67,8,Gajah muda merasa sangat terkejut.,sangat,sangat,ADV,5,advmod,4
67,8,Gajah muda merasa sangat terkejut.,terkejut,kejut,VERB,3,xcomp,5
67,8,Gajah muda merasa sangat terkejut.,.,.,PUNCT,3,punct,6
67,9,Gajah muda menarik tubuhnya ke arah belakang.,Gajah,gajah,PROPN,3,nsubj,1
67,9,Gajah muda menarik tubuhnya ke arah belakang.,muda,muda,ADJ,1,amod,2
67,9,Gajah muda menarik tubuhnya ke arah belakang.,menarik,menarik,VERB,0,root,3
67,9,Gajah muda menarik tubuhnya ke arah belakang.,tubuh,tubuh,NOUN,3,obj,4
67,9,Gajah muda menarik tubuhnya ke arah belakang.,nya,dia,PRON,4,nmod:poss,5
67,9,Gajah muda menarik tubuhnya ke arah belakang.,ke,ke,ADP,7,case,6
67,9,Gajah muda menarik tubuhnya ke arah belakang.,arah,arah,NOUN,3,obl,7
67,9,Gajah muda menarik tubuhnya ke arah belakang.,belakang,belakang,NOUN,7,compound,8
67,9,Gajah muda menarik tubuhnya ke arah belakang.,.,.,PUNCT,3,punct,9
67,10,Buaya menarik hidung gajah ke arah depan.,Buaya,buaya,PROPN,2,nsubj,1
67,10,Buaya menarik hidung gajah ke arah depan.,menarik,menarik,VERB,0,root,2
67,10,Buaya menarik hidung gajah ke arah depan.,hidung,hidung,NOUN,2,obj,3
67,10,Buaya menarik hidung gajah ke arah depan.,gajah,gajah,NOUN,3,compound,4
67,10,Buaya menarik hidung gajah ke arah depan.,ke,ke,ADP,6,case,5
67,10,Buaya menarik hidung gajah ke arah depan.,arah,arah,NOUN,2,obl,6
67,10,Buaya menarik hidung gajah ke arah depan.,depan,depan,ADJ,6,amod,7
67,10,Buaya menarik hidung gajah ke arah depan.,.,.,PUNCT,2,punct,8
67,11,Mereka saling tarik menarik dengan sangat kuat.,Mereka,mereka,PRON,3,nsubj,1
67,11,Mereka saling tarik menarik dengan sangat kuat.,saling,saling,ADV,3,advmod,2
67,11,Mereka saling tarik menarik dengan sangat kuat.,tarik,tarik,VERB,0,root,3
67,11,Mereka saling tarik menarik dengan sangat kuat.,menarik,menarik,VERB,3,xcomp,4
67,11,Mereka saling tarik menarik dengan sangat kuat.,dengan,dengan,ADP,7,case,5
67,11,Mereka saling tarik menarik dengan sangat kuat.,sangat,sangat,ADV,7,advmod,6
67,11,Mereka saling tarik menarik dengan sangat kuat.,kuat,kuat,ADJ,4,amod,7
67,11,Mereka saling tarik menarik dengan sangat kuat.,.,.,PUNCT,3,punct,8
67,12,Hidung gajah muda menjadi semakin panjang melar.,Hidung,hidung,NOUN,4,nsubj,1
67,12,Hidung gajah muda menjadi semakin panjang melar.,gajah,gajah,NOUN,1,compound,2
67,12,Hidung gajah muda menjadi semakin panjang melar.,muda,muda,ADJ,2,amod,3
67,12,Hidung gajah muda menjadi semakin panjang melar.,menjadi,jadi,VERB,0,root,4
67,12,Hidung gajah muda menjadi semakin panjang melar.,semakin,semakin,ADV,6,advmod,5
67,12,Hidung gajah muda menjadi semakin panjang melar.,panjang,panjang,ADJ,4,amod,6
67,12,Hidung gajah muda menjadi semakin panjang melar.,melar,melar,VERB,4,xcomp,7
67,12,Hidung gajah muda menjadi semakin panjang melar.,.,.,PUNCT,4,punct,8
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,Gajah,gajah,PROPN,3,nsubj,1
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,muda,muda,ADJ,1,amod,2
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,mendorong,dorong,VERB,0,root,3
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,buaya,buaya,NOUN,3,obj,4
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,menggunakan,guna,VERB,3,xcomp,5
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,kaki,kaki,NOUN,5,obj,6
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,depan,depan,ADJ,6,amod,7
67,13,Gajah muda mendorong buaya menggunakan kaki depan.,.,.,PUNCT,3,punct,8
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,Gigitan,gigitan,PROPN,4,nsubj:pass,1
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,buaya,buaya,NOUN,1,compound,2
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,akhirnya,akhirnya,ADV,4,advmod,3
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,terlepas,lepas,VERB,0,root,4
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,dari,dari,ADP,6,case,5
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,hidung,hidung,NOUN,4,obl,6
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,gajah,gajah,NOUN,6,compound,7
67,14,Gigitan buaya akhirnya terlepas dari hidung gajah.,.,.,PUNCT,4,punct,8
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,Gajah,gajah,PROPN,3,nsubj,1
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,muda,muda,ADJ,1,amod,2
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,lari,lari,VERB,0,root,3
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,menjauhi,jauh,VERB,3,xcomp,4
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,sungai,sungai,NOUN,4,obj,5
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,mengerikan,ngeri,VERB,5,acl,6
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,itu,itu,DET,5,det,7
67,15,Gajah muda lari menjauhi sungai mengerikan itu.,.,.,PUNCT,3,punct,8
67,16,Gajah muda melihat hidungnya di genangan air.,Gajah,gajah,PROPN,3,nsubj,1
67,16,Gajah muda melihat hidungnya di genangan air.,muda,muda,ADJ,1,amod,2
67,16,Gajah muda melihat hidungnya di genangan air.,melihat,lihat,VERB,0,root,3
67,16,Gajah muda melihat hidungnya di genangan air.,hidung,hidung,NOUN,3,obj,4
67,16,Gajah muda melihat hidungnya di genangan air.,nya,dia,PRON,4,nmod:poss,5
67,16,Gajah muda melihat hidungnya di genangan air.,di,di,ADP,7,case,6
67,16,Gajah muda melihat hidungnya di genangan air.,genangan,genang,NOUN,3,obl,7
67,16,Gajah muda melihat hidungnya di genangan air.,air,air,NOUN,7,compound,8
67,16,Gajah muda melihat hidungnya di genangan air.,.,.,PUNCT,3,punct,9
67,17,Hidung itu berubah menjadi belalai yang panjang.,Hidung,hidung,NOUN,3,nsubj,1
67,17,Hidung itu berubah menjadi belalai yang panjang.,itu,itu,DET,1,det,2
67,17,Hidung itu berubah menjadi belalai yang panjang.,berubah,rubah,VERB,0,root,3
67,17,Hidung itu berubah menjadi belalai yang panjang.,menjadi,jadi,VERB,3,xcomp,4
67,17,Hidung itu berubah menjadi belalai yang panjang.,belalai,belalai,NOUN,4,obj,5
67,17,Hidung itu berubah menjadi belalai yang panjang.,yang,yang,PRON,7,nsubj,6
67,17,Hidung itu berubah menjadi belalai yang panjang.,panjang,panjang,ADJ,5,acl:relcl,7
67,17,Hidung itu berubah menjadi belalai yang panjang.,.,.,PUNCT,3,punct,8
67,18,Gajah muda mencoba mengambil buah di pohon.,Gajah,gajah,PROPN,3,nsubj,1
67,18,Gajah muda mencoba mengambil buah di pohon.,muda,muda,ADJ,1,amod,2
67,18,Gajah muda mencoba mengambil buah di pohon.,mencoba,coba,VERB,0,root,3
67,18,Gajah muda mencoba mengambil buah di pohon.,mengambil,ambil,VERB,3,xcomp,4
67,18,Gajah muda mencoba mengambil buah di pohon.,buah,buah,NOUN,4,obj,5
67,18,Gajah muda mencoba mengambil buah di pohon.,di,di,ADP,7,case,6
67,18,Gajah muda mencoba mengambil buah di pohon.,pohon,pohon,NOUN,4,obl,7
67,18,Gajah muda mencoba mengambil buah di pohon.,.,.,PUNCT,3,punct,8
67,19,Belalai itu bisa memetik buah dengan mudah.,Belalai,belalai,NOUN,4,nsubj,1
67,19,Belalai itu bisa memetik buah dengan mudah.,itu,itu,DET,1,det,2
67,19,Belalai itu bisa memetik buah dengan mudah.,bisa,bisa,AUX,4,aux,3
67,19,Belalai itu bisa memetik buah dengan mudah.,memetik,petik,VERB,0,root,4
67,19,Belalai itu bisa memetik buah dengan mudah.,buah,buah,NOUN,4,obj,5
67,19,Belalai itu bisa memetik buah dengan mudah.,dengan,dengan,SCONJ,4,mark,6
67,19,Belalai itu bisa memetik buah dengan mudah.,mudah,mudah,ADJ,4,amod,7
67,19,Belalai itu bisa memetik buah dengan mudah.,.,.,PUNCT,4,punct,8
67,20,Gajah muda juga bisa menyedot air sungai.,Gajah,gajah,PROPN,5,nsubj,1
67,20,Gajah muda juga bisa menyedot air sungai.,muda,muda,ADJ,1,amod,2
67,20,Gajah muda juga bisa menyedot air sungai.,juga,juga,ADV,5,advmod,3
67,20,Gajah muda juga bisa menyedot air sungai.,bisa,bisa,AUX,5,aux,4
67,20,Gajah muda juga bisa menyedot air sungai.,menyedot,sedot,VERB,0,root,5
67,20,Gajah muda juga bisa menyedot air sungai.,air,air,NOUN,5,obj,6
67,20,Gajah muda juga bisa menyedot air sungai.,sungai,sungai,NOUN,6,compound,7
67,20,Gajah muda juga bisa menyedot air sungai.,.,.,PUNCT,5,punct,8
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,Belalai,belalai,PROPN,2,nsubj,1
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,menyemprotkan,semprot,VERB,0,root,2
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,air,air,NOUN,2,obj,3
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,ke,ke,ADP,5,case,4
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,punggung,punggung,NOUN,2,obl,5
67,21,Belalai menyemprotkan air ke punggung gajah sendiri.,gajah,gajah,NOUN,5,compound,6
