id_teks,id_kalimat,kalimat,subjek,predikat,objek,keterangan,pertanyaan,cosine_similarity
56,21,Mereka duduk di bangku taman.,Mereka,duduk,,di bangku taman,Di mana Mereka duduk ?,0.5482
56,22,Ayah membelikan Dika kacang rebus.,Ayah,membelikan,Dika kacang rebus,,Siapa yang membelikan Dika kacang rebus?,0.8331
56,22,Ayah membelikan Dika kacang rebus.,Ayah,membelikan,Dika kacang rebus,,Siapa yang Ayah belikan?,0.4419
56,23,Mereka menikmati suasana taman yang sejuk.,Mereka,menikmati,suasana taman yang sejuk,,Siapa yang menikmati suasana taman yang sejuk?,0.8314
56,23,Mereka menikmati suasana taman yang sejuk.,Mereka,menikmati,suasana taman yang sejuk,,Apa yang Mereka nikmati?,0.2992
56,24,Angin berhembus sangat pelan.,Angin,berhembus,,sangat pelan,Siapa yang berhembus sangat pelan?,0.7039
56,25,Dika mengajak ayah pulang.,Dika,mengajak,ayah,,Siapa yang mengajak ayah?,0.7099
56,25,Dika mengajak ayah pulang.,Dika,mengajak,ayah,,Apa yang Dika ajak?,0.2367
57,1,Rombongan sirkus datang ke kota.,Rombongan sirkus,datang,,ke kota,Apa yang datang ke kota?,0.4934
57,1,Rombongan sirkus datang ke kota.,Rombongan sirkus,datang,,ke kota,Ke mana Rombongan sirkus datang ?,0.8179
57,2,Ayah membeli tiga lembar tiket sirkus.,Ayah,membeli,tiga lembar tiket sirkus,,Siapa yang membeli tiga lembar tiket sirkus?,0.8769
57,2,Ayah membeli tiga lembar tiket sirkus.,Ayah,membeli,tiga lembar tiket sirkus,,Apa yang Ayah beli?,0.3896
57,3,Tenda sirkus berdiri di lapangan besar.,Tenda sirkus,berdiri,,di lapangan besar,Apa yang berdiri di lapangan besar?,0.5291
57,3,Tenda sirkus berdiri di lapangan besar.,Tenda sirkus,berdiri,,di lapangan besar,Di mana Tenda sirkus berdiri ?,0.7908
57,4,Tenda itu memiliki warna merah dan putih.,Tenda itu,memiliki,warna merah,,Apa yang memiliki warna merah?,0.4828
57,4,Tenda itu memiliki warna merah dan putih.,Tenda itu,memiliki,warna merah,,Apa yang Tenda itu miliki?,0.2696
57,5,Malam hari keluarga Gilang pergi ke sirkus.,keluarga Gilang,pergi,,malam hari ke sirkus,Apa yang pergi malam hari ke sirkus?,0.7699
57,5,Malam hari keluarga Gilang pergi ke sirkus.,keluarga Gilang,pergi,,malam hari ke sirkus,Kapan keluarga Gilang pergi ?,0.3891
57,5,Malam hari keluarga Gilang pergi ke sirkus.,keluarga Gilang,pergi,,malam hari ke sirkus,Ke mana keluarga Gilang pergi ?,0.4274
57,6,Mereka masuk ke dalam tenda.,Mereka,masuk,,ke dalam tenda,Siapa yang masuk ke dalam tenda?,0.8054
57,6,Mereka masuk ke dalam tenda.,Mereka,masuk,,ke dalam tenda,Ke mana Mereka masuk ?,0.4018
57,7,Banyak penonton duduk di kursi melingkar.,Banyak penonton,duduk,,di kursi melingkar,Apa yang duduk di kursi melingkar?,0.543
57,7,Banyak penonton duduk di kursi melingkar.,Banyak penonton,duduk,,di kursi melingkar,Di mana Banyak penonton duduk ?,0.8086
57,8,Lampu panggung menyala dengan terang.,Lampu panggung,menyala,,dengan terang,Apa yang menyala dengan terang?,0.6145
57,9,Pertunjukan sirkus mulai pada pukul delapan.,Pertunjukan sirkus,mulai,,,Apa yang mulai?,0.2988
57,10,Badut muncul dari balik tirai.,Badut,muncul,,dari balik tirai,Siapa yang muncul dari balik tirai?,0.6629
57,10,Badut muncul dari balik tirai.,Badut,muncul,,dari balik tirai,Dari mana Badut muncul ?,0.5857
57,11,Badut itu memakai sepatu sangat besar.,Badut itu,memakai,sepatu besar,,Apa yang memakai sepatu besar?,0.7879
57,11,Badut itu memakai sepatu sangat besar.,Badut itu,memakai,sepatu besar,,Apa yang Badut itu pakai?,0.1914
57,12,Badut melempar bola ke udara.,Badut,melempar,bola,ke udara,Siapa yang melempar bola ke udara?,0.8581
57,12,Badut melempar bola ke udara.,Badut,melempar,bola,ke udara,Apa yang Badut lempar ke udara?,0.6327
57,12,Badut melempar bola ke udara.,Badut,melempar,bola,ke udara,Ke mana Badut melempar bola?,0.6413
57,13,Badut menangkap bola dengan lucu.,Badut,menangkap,bola,dengan lucu,Siapa yang menangkap bola dengan lucu?,0.8834
57,13,Badut menangkap bola dengan lucu.,Badut,menangkap,bola,dengan lucu,Apa yang Badut tangkap dengan lucu?,0.5345
57,15,Pertunjukan selanjutnya adalah akrobat tali.,Pertunjukan selanjutnya,akrobat,,,Apa yang akrobat?,0.461
57,16,Pemain akrobat berjalan di atas tali kecil.,Pemain akrobat,berjalan,,di atas tali kecil,Apa yang berjalan di atas tali kecil?,0.5678
57,16,Pemain akrobat berjalan di atas tali kecil.,Pemain akrobat,berjalan,,di atas tali kecil,Di mana Pemain akrobat berjalan ?,0.6313
57,17,Pemain itu memegang tongkat panjang untuk keseimbangan.,Pemain itu,memegang,tongkat panjang,untuk keseimbangan,Apa yang memegang tongkat panjang untuk keseimbangan?,0.6584
57,17,Pemain itu memegang tongkat panjang untuk keseimbangan.,Pemain itu,memegang,tongkat panjang,untuk keseimbangan,Apa yang Pemain itu pegang untuk keseimbangan?,0.6626
57,18,Penonton menahan napas dengan tegang.,Penonton,menahan,napas,dengan tegang,Siapa yang menahan napas dengan tegang?,0.7459
57,18,Penonton menahan napas dengan tegang.,Penonton,menahan,napas,dengan tegang,Apa yang Penonton tahan dengan tegang?,0.3074
57,19,Pemain akrobat berhasil menyeberangi tali.,Pemain akrobat,berhasil menyeberangi,tali,,Apa yang berhasil menyeberangi tali?,0.7333
57,19,Pemain akrobat berhasil menyeberangi tali.,Pemain akrobat,berhasil menyeberangi,tali,,Apa yang Pemain akrobat berhasili?,0.562
57,20,Semua orang bertepuk tangan meriah.,Semua orang,bertepuk,tangan meriah,,Apa yang bertepuk tangan meriah?,0.7515
57,20,Semua orang bertepuk tangan meriah.,Semua orang,bertepuk,tangan meriah,,Apa yang Semua orang tepuk?,0.7567
57,21,Pertunjukan menampilkan gajah pintar menari.,Pertunjukan,menampilkan,gajah pintar,,Siapa yang menampilkan gajah pintar?,0.7294
57,21,Pertunjukan menampilkan gajah pintar menari.,Pertunjukan,menampilkan,gajah pintar,,Apa yang Pertunjukan tampilkan?,0.4203
57,22,Gajah mengangkat kaki depan ke atas.,Gajah,mengangkat,kaki depan,ke atas,Siapa yang mengangkat kaki depan ke atas?,0.4361
57,22,Gajah mengangkat kaki depan ke atas.,Gajah,mengangkat,kaki depan,ke atas,Apa yang Gajah angkat ke atas?,0.771
57,22,Gajah mengangkat kaki depan ke atas.,Gajah,mengangkat,kaki depan,ke atas,Ke mana Gajah mengangkat kaki depan?,0.831
57,23,Sirkus berlangsung selama dua jam.,Sirkus,berlangsung,,selama dua jam,Siapa yang berlangsung selama dua jam?,0.8171
57,25,Gilang keluar dari tenda dengan bahagia.,Gilang,keluar,,dari tenda bahagia,Siapa yang keluar dari tenda bahagia?,0.8478
57,25,Gilang keluar dari tenda dengan bahagia.,Gilang,keluar,,dari tenda bahagia,Dari mana Gilang keluar ?,0.4751
58,1,Hari raya telah tiba.,Hari raya,telah tiba,,,Apa yang telah tiba?,0.5302
58,2,Keluarga Rani pergi ke rumah nenek.,Keluarga Rani,pergi,,ke rumah nenek,Siapa yang pergi ke rumah nenek?,0.6383
58,2,Keluarga Rani pergi ke rumah nenek.,Keluarga Rani,pergi,,ke rumah nenek,Ke mana Keluarga Rani pergi ?,0.7609
58,3,Rumah nenek berada di desa terpencil.,Rumah nenek,berada,,di desa terpencil,Apa yang berada di desa terpencil?,0.6024
58,3,Rumah nenek berada di desa terpencil.,Rumah nenek,berada,,di desa terpencil,Di mana Rumah nenek berada ?,0.5643
58,4,Ayah mengemudikan mobil melewati jalan berliku.,Ayah,mengemudikan melewati,jalan berliku,,Siapa yang mengemudikan melewati jalan berliku?,0.6711
58,4,Ayah mengemudikan mobil melewati jalan berliku.,Ayah,mengemudikan melewati,jalan berliku,,Apa yang Ayah kemudi?,0.4627
58,5,Pemandangan gunung terlihat dari jauh.,,terlihat,,dari jauh,Dari mana  terlihat ?,0.3586
58,6,Mobil ayah tiba di halaman rumah nenek.,Mobil ayah,tiba,,di halaman rumah nenek,Apa yang tiba di halaman rumah nenek?,0.678
58,6,Mobil ayah tiba di halaman rumah nenek.,Mobil ayah,tiba,,di halaman rumah nenek,Di mana Mobil ayah tiba ?,0.6914
58,7,Nenek menyambut mereka di teras.,Nenek,menyambut,mereka,di teras,Siapa yang menyambut mereka di teras?,0.6269
58,7,Nenek menyambut mereka di teras.,Nenek,menyambut,mereka,di teras,Apa yang Nenek sambut di teras?,0.6836
58,7,Nenek menyambut mereka di teras.,Nenek,menyambut,mereka,di teras,Di mana Nenek menyambut mereka?,0.7514
58,8,Rani memeluk nenek dengan erat.,Rani,memeluk,nenek,dengan erat,Siapa yang memeluk nenek dengan erat?,0.7082
58,8,Rani memeluk nenek dengan erat.,Rani,memeluk,nenek,dengan erat,Apa yang Rani peluk dengan erat?,0.6221
58,10,Nenek memasak opor ayam lezat.,Nenek,memasak,opor ayam lezat,,Siapa yang memasak opor ayam lezat?,0.724
58,10,Nenek memasak opor ayam lezat.,Nenek,memasak,opor ayam lezat,,Apa yang Nenek pasak?,0.2712
58,11,Rani masuk ke dalam rumah.,Rani,masuk,,ke dalam rumah,Siapa yang masuk ke dalam rumah?,0.5935
58,11,Rani masuk ke dalam rumah.,Rani,masuk,,ke dalam rumah,Ke mana Rani masuk ?,0.735
58,12,Meja makan sudah penuh dengan makanan.,Meja makan,sudah penuh,,dengan makanan,Apa yang sudah penuh dengan makanan?,0.6792
58,13,Rani memakan opor ayam dengan ketupat.,Rani,memakan,opor ayam,dengan ketupat,Siapa yang memakan opor ayam dengan ketupat?,0.7738
58,13,Rani memakan opor ayam dengan ketupat.,Rani,memakan,opor ayam,dengan ketupat,Apa yang Rani makan dengan ketupat?,0.7698
58,15,"Setelah makan, Rani pergi ke halaman belakang.",Rani,pergi makan,,ke halaman belakang,Siapa yang pergi makan ke halaman belakang?,0.4647
58,15,"Setelah makan, Rani pergi ke halaman belakang.",Rani,pergi makan,,ke halaman belakang,Ke mana Rani pergi makan ?,0.6917
58,16,Nenek memelihara banyak ayam petelur.,Nenek,memelihara,ayam petelur,banyak,Siapa yang memelihara ayam petelur banyak?,0.732
58,16,Nenek memelihara banyak ayam petelur.,Nenek,memelihara,ayam petelur,banyak,Apa yang Nenek pelihara banyak?,0.4934
58,17,Rani membantu nenek mengumpulkan telur ayam.,Rani,membantu mengumpulkan,telur ayam,,Siapa yang membantu mengumpulkan telur ayam?,0.7657
58,17,Rani membantu nenek mengumpulkan telur ayam.,Rani,membantu mengumpulkan,telur ayam,,Apa yang Rani bantukan?,0.5392
58,18,Rani memasukkan telur ke dalam keranjang rotan.,Rani,memasukkan,telur,ke dalam keranjang rotan,Siapa yang memasukkan telur ke dalam keranjang rotan?,0.678
58,18,Rani memasukkan telur ke dalam keranjang rotan.,Rani,memasukkan,telur,ke dalam keranjang rotan,Apa yang Rani masukkan ke dalam keranjang rotan?,0.6569
58,18,Rani memasukkan telur ke dalam keranjang rotan.,Rani,memasukkan,telur,ke dalam keranjang rotan,Ke mana Rani memasukkan telur?,0.8348
58,19,Rani mendapat dua puluh butir telur.,Rani,mendapat,dua puluh butir telur,,Siapa yang mendapat dua puluh butir telur?,0.7521
58,19,Rani mendapat dua puluh butir telur.,Rani,mendapat,dua puluh butir telur,,Apa yang Rani dapat?,0.4928
58,20,Nenek memberikan Rani hadiah uang saku.,Nenek,memberikan,Rani hadiah uang saku,,Siapa yang memberikan Rani hadiah uang saku?,0.8794
58,20,Nenek memberikan Rani hadiah uang saku.,Nenek,memberikan,Rani hadiah uang saku,,Siapa yang Nenek berikan?,0.6225
58,21,Rani mengucapkan terima kasih kepada nenek.,Rani,mengucapkan,terima kasih,kepada nenek,Siapa yang mengucapkan terima kasih kepada nenek?,0.7217
58,21,Rani mengucapkan terima kasih kepada nenek.,Rani,mengucapkan,terima kasih,kepada nenek,Apa yang Rani ucapkan kepada nenek?,0.765
58,22,Sore hari Rani bermain di sawah dekat rumah.,Rani,bermain,,sore hari di sawah dekat rumah,Siapa yang bermain sore hari di sawah dekat rumah?,0.5767
58,22,Sore hari Rani bermain di sawah dekat rumah.,Rani,bermain,,sore hari di sawah dekat rumah,Di mana Rani bermain ?,0.7277
58,23,Rani menikmati udara desa yang bersih.,Rani,menikmati,udara desa yang bersih,,Siapa yang menikmati udara desa yang bersih?,0.6649
58,23,Rani menikmati udara desa yang bersih.,Rani,menikmati,udara desa yang bersih,,Apa yang Rani nikmati?,0.6214
58,24,Malam hari mereka berkumpul di ruang tamu.,mereka,berkumpul,,malam hari di ruang tamu,Siapa yang berkumpul malam hari di ruang tamu?,0.8381
58,24,Malam hari mereka berkumpul di ruang tamu.,mereka,berkumpul,,malam hari di ruang tamu,Kapan mereka berkumpul ?,0.3119
58,24,Malam hari mereka berkumpul di ruang tamu.,mereka,berkumpul,,malam hari di ruang tamu,Di mana mereka berkumpul ?,0.3121
58,25,Mereka mengobrol dengan sangat hangat.,Mereka,mengobrol,,,Siapa yang mengobrol?,0.4516
59,1,Sekolah Santi mengadakan kegiatan ekstrakurikuler tari.,Sekolah Santi,mengadakan,kegiatan ekstrakurikuler tari,,Siapa yang mengadakan kegiatan ekstrakurikuler tari?,0.6611
59,1,Sekolah Santi mengadakan kegiatan ekstrakurikuler tari.,Sekolah Santi,mengadakan,kegiatan ekstrakurikuler tari,,Apa yang Sekolah Santi adakan?,0.6292
59,2,Santi memilih ekstrakurikuler tari piring.,Santi,memilih,ekstrakurikuler tari piring,,Siapa yang memilih ekstrakurikuler tari piring?,0.4953
59,2,Santi memilih ekstrakurikuler tari piring.,Santi,memilih,ekstrakurikuler tari piring,,Apa yang Santi pilih?,0.7198
59,3,Tari piring berasal dari Sumatera Barat.,Tari piring,berasal,,dari sumatera barat,Apa yang berasal dari sumatera barat?,0.5911
59,3,Tari piring berasal dari Sumatera Barat.,Tari piring,berasal,,dari sumatera barat,Dari mana Tari piring berasal ?,0.4537
59,4,Pelatih tari membawa banyak piring kecil.,Pelatih tari,membawa,piring kecil,banyak,Apa yang membawa piring kecil banyak?,0.3398
59,4,Pelatih tari membawa banyak piring kecil.,Pelatih tari,membawa,piring kecil,banyak,Apa yang Pelatih tari bawa banyak?,0.8013
59,5,Santi memegang dua piring di kedua tangan.,Santi,memegang,dua piring,di kedua tangan,Siapa yang memegang dua piring di kedua tangan?,0.6054
59,5,Santi memegang dua piring di kedua tangan.,Santi,memegang,dua piring,di kedua tangan,Apa yang Santi pegang di kedua tangan?,0.8031
59,5,Santi memegang dua piring di kedua tangan.,Santi,memegang,dua piring,di kedua tangan,Di mana Santi memegang dua piring?,0.8022
59,7,Pelatih memutar musik tradisional Minang.,Pelatih,memutar,musik tradisional Minang,,Siapa yang memutar musik tradisional Minang?,0.8627
59,7,Pelatih memutar musik tradisional Minang.,Pelatih,memutar,musik tradisional Minang,,Siapa yang Pelatih putar?,0.3271
59,8,Santi mulai menggerakkan kaki mengikuti irama.,Santi,mulai menggerakkan,irama,,Siapa yang mulai menggerakkan irama?,0.4546
59,8,Santi mulai menggerakkan kaki mengikuti irama.,Santi,mulai menggerakkan,irama,,Apa yang Santi mulaikan?,0.6344
59,9,Tangan Santi berayun ke atas dan bawah.,Tangan Santi,berayun,,ke atas dan bawah,Apa yang berayun ke atas dan bawah?,0.556
59,9,Tangan Santi berayun ke atas dan bawah.,Tangan Santi,berayun,,ke atas dan bawah,Ke mana Tangan Santi berayun ?,0.8476
59,10,Piring tidak boleh jatuh ke lantai.,Piring,boleh jatuh,,tidak ke lantai,Siapa yang boleh jatuh tidak ke lantai?,0.5675
59,10,Piring tidak boleh jatuh ke lantai.,Piring,boleh jatuh,,tidak ke lantai,Ke mana Piring boleh jatuh ?,0.3692
59,12,Santi memutar pergelangan tangan perlahan.,Santi,memutar,pergelangan tangan,perlahan,Siapa yang memutar pergelangan tangan perlahan?,0.5753
59,12,Santi memutar pergelangan tangan perlahan.,Santi,memutar,pergelangan tangan,perlahan,Apa yang Santi putar perlahan?,0.6563
59,13,Bunyi piring berdenting menyentuh cincin.,Bunyi piring,berdenting menyentuh,cincin,,Apa yang berdenting menyentuh cincin?,0.8695
59,13,Bunyi piring berdenting menyentuh cincin.,Bunyi piring,berdenting menyentuh,cincin,,Apa yang Bunyi piring denting?,0.4282
59,14,Santi berlatih gerakan langkah maju mundur.,Santi,berlatih,gerakan langkah,,Siapa yang berlatih gerakan langkah?,0.582
59,14,Santi berlatih gerakan langkah maju mundur.,Santi,berlatih,gerakan langkah,,Apa yang Santi latih?,0.7403
59,15,Pelatih mencontohkan putaran tubuh yang cepat.,Pelatih,mencontohkan,putaran tubuh yang cepat,,Siapa yang mencontohkan putaran tubuh yang cepat?,0.6743
59,15,Pelatih mencontohkan putaran tubuh yang cepat.,Pelatih,mencontohkan,putaran tubuh yang cepat,,Apa yang Pelatih contohkan?,0.5613
59,16,Santi mencoba memutar tubuhnya.,Santi,memutar,tubuh nya,mencoba,Siapa yang memutar tubuh nya mencoba?,0.5297
59,16,Santi mencoba memutar tubuhnya.,Santi,memutar,tubuh nya,mencoba,Apa yang Santi putar mencoba?,0.8337
59,17,Piring di tangan Santi hampir terjatuh.,di tangan Santi,terjatuh,,hampir di tangan Santi,Apa yang terjatuh hampir di tangan Santi?,0.9084
59,17,Piring di tangan Santi hampir terjatuh.,di tangan Santi,terjatuh,,hampir di tangan Santi,Di mana di tangan Santi terjatuh ?,0.8587
59,18,Santi menggenggam piring lebih kuat.,Santi,menggenggam,piring kuat,,Siapa yang menggenggam piring kuat?,0.5863
59,18,Santi menggenggam piring lebih kuat.,Santi,menggenggam,piring kuat,,Apa yang Santi genggam?,0.7262
59,19,Teman-teman Santi juga giat berlatih.,Teman-teman Santi,giat berlatih,,juga,Apa yang giat berlatih juga?,0.426
59,20,Mereka bergerak serempak mengikuti musik.,Mereka,bergerak mengikuti,musik,serempak,Siapa yang bergerak mengikuti musik serempak?,0.8052
59,20,Mereka bergerak serempak mengikuti musik.,Mereka,bergerak mengikuti,musik,serempak,Apa yang Mereka geraki serempak?,0.4644
59,21,Peluh membasahi wajah Santi.,Peluh,membasahi,wajah Santi,,Apa yang membasahi wajah Santi?,0.9204
59,21,Peluh membasahi wajah Santi.,Peluh,membasahi,wajah Santi,,Siapa yang Peluh basahi?,0.329
59,22,Latihan tari piring selesai sore hari.,Latihan tari piring,selesai,sore hari,,Apa yang selesai sore hari?,0.3963
59,22,Latihan tari piring selesai sore hari.,Latihan tari piring,selesai,sore hari,,Apa yang Latihan tari piring selesai?,0.8378
59,23,Santi meletakkan piring di kotak penyimpanan.,Santi,meletakkan,piring,di kotak penyimpanan,Siapa yang meletakkan piring di kotak penyimpanan?,0.6285
59,23,Santi meletakkan piring di kotak penyimpanan.,Santi,meletakkan,piring,di kotak penyimpanan,Apa yang Santi letakkan di kotak penyimpanan?,0.8814
59,23,Santi meletakkan piring di kotak penyimpanan.,Santi,meletakkan,piring,di kotak penyimpanan,Di mana Santi meletakkan piring?,0.6667
59,24,Santi merasa gerakan tarinya semakin bagus.,Santi,merasa,gerakan tari nya bagus,,Siapa yang merasa gerakan tari nya bagus?,0.6962
59,24,Santi merasa gerakan tarinya semakin bagus.,Santi,merasa,gerakan tari nya bagus,,Apa yang Santi rasa?,0.5869
59,25,Santi berjalan pulang ke rumah bersama teman-teman.,Santi,berjalan pulang,,ke rumah bersama teman-teman,Siapa yang berjalan pulang ke rumah bersama teman-teman?,0.6929
59,25,Santi berjalan pulang ke rumah bersama teman-teman.,Santi,berjalan pulang,,ke rumah bersama teman-teman,Ke mana Santi berjalan pulang ?,0.7589
60,1,Kakak membelikan Vina sebuah mainan baru.,Kakak,membelikan,Vina sebuah mainan baru,,Siapa yang membelikan Vina sebuah mainan baru?,0.8551
60,1,Kakak membelikan Vina sebuah mainan baru.,Kakak,membelikan,Vina sebuah mainan baru,,Siapa yang Kakak belikan?,0.5578
60,2,Mainan itu adalah sebuah puzzle gambar pemandangan.,Mainan itu,puzzle,,,Apa yang puzzle?,0.6329
60,3,Kotak puzzle berisi lima ratus kepingan kecil.,Kotak puzzle,berisi,lima ratus kepingan kecil,,Siapa yang berisi lima ratus kepingan kecil?,0.7193
60,3,Kotak puzzle berisi lima ratus kepingan kecil.,Kotak puzzle,berisi,lima ratus kepingan kecil,,Apa yang Kotak puzzle isi?,0.6946
60,4,Vina menuangkan kepingan puzzle di atas karpet.,Vina,menuangkan,kepingan puzzle,di atas karpet,Siapa yang menuangkan kepingan puzzle di atas karpet?,0.7894
60,4,Vina menuangkan kepingan puzzle di atas karpet.,Vina,menuangkan,kepingan puzzle,di atas karpet,Apa yang Vina tuangkan di atas karpet?,0.7425
60,4,Vina menuangkan kepingan puzzle di atas karpet.,Vina,menuangkan,kepingan puzzle,di atas karpet,Di mana Vina menuangkan kepingan puzzle?,0.7584
60,5,Kepingan puzzle berserakan di mana-mana.,Kepingan puzzle,berserakan,,di mana-mana,Apa yang berserakan di mana-mana?,0.6043
60,5,Kepingan puzzle berserakan di mana-mana.,Kepingan puzzle,berserakan,,di mana-mana,Di mana Kepingan puzzle berserakan ?,0.8694
60,6,Vina mencari kepingan bagian sudut terlebih dahulu.,Vina,mencari,kepingan bagian sudut,terlebih dahulu,Siapa yang mencari kepingan bagian sudut terlebih dahulu?,0.7851
60,6,Vina mencari kepingan bagian sudut terlebih dahulu.,Vina,mencari,kepingan bagian sudut,terlebih dahulu,Apa yang Vina cari terlebih dahulu?,0.6656
60,7,Vina menemukan empat sudut gambar.,Vina,menemukan,empat sudut gambar,,Siapa yang menemukan empat sudut gambar?,0.873
60,7,Vina menemukan empat sudut gambar.,Vina,menemukan,empat sudut gambar,,Apa yang Vina temukan?,0.4362
60,8,Vina mencari kepingan yang memiliki tepi lurus.,Vina,mencari,kepingan yang memiliki tepi lurus,,Siapa yang mencari kepingan yang memiliki tepi lurus?,0.6846
60,8,Vina mencari kepingan yang memiliki tepi lurus.,Vina,mencari,kepingan yang memiliki tepi lurus,,Apa yang Vina cari?,0.6484
60,9,Vina merangkai bingkai luar gambar pemandangan.,Vina,merangkai,bingkai gambar pemandangan,,Siapa yang merangkai bingkai gambar pemandangan?,0.5709
60,9,Vina merangkai bingkai luar gambar pemandangan.,Vina,merangkai,bingkai gambar pemandangan,,Apa yang Vina rangkai?,0.5134
60,11,Vina mulai menyusun gambar bagian langit.,Vina,mulai menyusun,gambar bagian langit,,Siapa yang mulai menyusun gambar bagian langit?,0.746
60,11,Vina mulai menyusun gambar bagian langit.,Vina,mulai menyusun,gambar bagian langit,,Apa yang Vina mulai?,0.6018
60,12,Vina mencari kepingan berwarna biru cerah.,Vina,mencari,kepingan,,Siapa yang mencari kepingan?,0.3705
60,12,Vina mencari kepingan berwarna biru cerah.,Vina,mencari,kepingan,,Apa yang Vina cari?,0.5747
60,13,Kakak datang membantu Vina menyusun kepingan.,Kakak,datang membantu,kepingan,,Siapa yang datang membantu kepingan?,0.454
60,13,Kakak datang membantu Vina menyusun kepingan.,Kakak,datang membantu,kepingan,,Apa yang Kakak datang?,0.4605
60,14,Kakak menemukan bagian gambar matahari.,Kakak,menemukan,bagian gambar matahari,,Siapa yang menemukan bagian gambar matahari?,0.8691
60,14,Kakak menemukan bagian gambar matahari.,Kakak,menemukan,bagian gambar matahari,,Apa yang Kakak temukan?,0.4241
60,15,Mereka mencari bagian gambar pegunungan hijau.,Mereka,mencari,bagian gambar pegunungan hijau,,Siapa yang mencari bagian gambar pegunungan hijau?,0.89
60,15,Mereka mencari bagian gambar pegunungan hijau.,Mereka,mencari,bagian gambar pegunungan hijau,,Apa yang Mereka cari?,0.3401
60,16,Vina mencocokkan potongan-potongan kecil.,Vina,mencocokkan,potongan-potongan kecil,,Siapa yang mencocokkan potongan-potongan kecil?,0.5404
60,16,Vina mencocokkan potongan-potongan kecil.,Vina,mencocokkan,potongan-potongan kecil,,Apa yang Vina cocokkan?,0.7028
60,17,Gambar pemandangan mulai terlihat jelas.,Gambar pemandangan,terlihat,,mulai jelas,Apa yang terlihat mulai jelas?,0.5741
60,18,Menyusun puzzle membutuhkan kesabaran tinggi.,Menyusun puzzle,membutuhkan,kesabaran tinggi,,Apa yang membutuhkan kesabaran tinggi?,0.7837
60,18,Menyusun puzzle membutuhkan kesabaran tinggi.,Menyusun puzzle,membutuhkan,kesabaran tinggi,,Apa yang Menyusun puzzle butuhkan?,0.6921
60,19,Ibu membawakan minuman jus mangga segar.,Ibu,membawakan,minuman jus mangga segar,,Siapa yang membawakan minuman jus mangga segar?,0.8092
60,19,Ibu membawakan minuman jus mangga segar.,Ibu,membawakan,minuman jus mangga segar,,Apa yang Ibu bawakan?,0.3683
60,20,Vina dan kakak meminum jus tersebut.,Vina dan kakak,meminum,jus tersebut,,Apa yang meminum jus tersebut?,0.7297
60,20,Vina dan kakak meminum jus tersebut.,Vina dan kakak,meminum,jus tersebut,,Apa yang Vina dan kakak pinum?,0.7268
60,21,Mereka melanjutkan menyusun puzzle kembali.,Mereka,melanjutkan menyusun,puzzle,,Siapa yang melanjutkan menyusun puzzle?,0.7692
60,21,Mereka melanjutkan menyusun puzzle kembali.,Mereka,melanjutkan menyusun,puzzle,,Apa yang Mereka lanjut?,0.3531
60,23,Gambar pemandangan pegunungan telah sempurna.,Gambar pemandangan pegunungan,telah sempurna,,,Apa yang telah sempurna?,0.3302
60,24,Vina merasa sangat bangga.,Vina,merasa,,sangat bangga,Siapa yang merasa sangat bangga?,0.6318
60,25,Ibu membingkai hasil puzzle Vina di dinding.,Ibu,membingkai,hasil puzzle Vina,di dinding,Siapa yang membingkai hasil puzzle Vina di dinding?,0.8789
60,25,Ibu membingkai hasil puzzle Vina di dinding.,Ibu,membingkai,hasil puzzle Vina,di dinding,Siapa yang Ibu bingkai di dinding?,0.5959
60,25,Ibu membingkai hasil puzzle Vina di dinding.,Ibu,membingkai,hasil puzzle Vina,di dinding,Di mana Ibu membingkai hasil puzzle Vina?,0.8335
61,1,Musim tanam padi telah selesai.,Musim tanam padi,telah selesai,,,Apa yang telah selesai?,0.4619
61,2,Air sawah masih menggenang dangkal.,Air sawah,menggenang,,masih dangkal,Apa yang menggenang masih dangkal?,0.4827
61,3,Ujang pergi ke sawah membawa ember hitam.,Ujang,pergi membawa,ember hitam,ke sawah,Siapa yang pergi membawa ember hitam ke sawah?,0.8052
61,3,Ujang pergi ke sawah membawa ember hitam.,Ujang,pergi membawa,ember hitam,ke sawah,Apa yang Ujang pergi ke sawah?,0.494
61,3,Ujang pergi ke sawah membawa ember hitam.,Ujang,pergi membawa,ember hitam,ke sawah,Ke mana Ujang pergi membawa ember hitam?,0.8093
61,4,Ujang ingin mencari siput sawah.,Ujang,ingin mencari,siput sawah,,Siapa yang ingin mencari siput sawah?,0.774
61,4,Ujang ingin mencari siput sawah.,Ujang,ingin mencari,siput sawah,,Apa yang Ujang cari?,0.7348
61,5,Siput bersembunyi di pangkal batang padi.,Siput,bersembunyi,,di pangkal batang padi,Siapa yang bersembunyi di pangkal batang padi?,0.8123
61,5,Siput bersembunyi di pangkal batang padi.,Siput,bersembunyi,,di pangkal batang padi,Di mana Siput bersembunyi ?,0.5329
61,6,Ujang menggulung celana panjang ke atas lutut.,Ujang,menggulung,celana panjang,ke atas lutut,Siapa yang menggulung celana panjang ke atas lutut?,0.7483
61,6,Ujang menggulung celana panjang ke atas lutut.,Ujang,menggulung,celana panjang,ke atas lutut,Apa yang Ujang gulung ke atas lutut?,0.6709
