id_teks,sumber_teks,id_kalimat,kalimat,hash_teks
54,cerita_54.txt,21,Petugas menimbang semua stroberi tersebut.,c8a8973d77e1abc671d464b5925a6e628043c7c9e62194ae5d03db1bf4e21bb2
54,cerita_54.txt,22,Ayah membayar sesuai berat stroberi.,c8a8973d77e1abc671d464b5925a6e628043c7c9e62194ae5d03db1bf4e21bb2
54,cerita_54.txt,23,Feri mencuci buah stroberi di tempat pencucian.,c8a8973d77e1abc671d464b5925a6e628043c7c9e62194ae5d03db1bf4e21bb2
54,cerita_54.txt,24,Feri memakan satu buah stroberi manis.,c8a8973d77e1abc671d464b5925a6e628043c7c9e62194ae5d03db1bf4e21bb2
54,cerita_54.txt,25,Mereka membawa sisa stroberi pulang.,c8a8973d77e1abc671d464b5925a6e628043c7c9e62194ae5d03db1bf4e21bb2
55,cerita_55.txt,1,Hujan turun sangat deras di siang hari.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,2,Halaman rumah tergenang air bersih.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,3,Rudi meminta izin kepada ibu.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,4,Rudi ingin bermain hujan-hujanan.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,5,Ibu memberikan izin kepada Rudi.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,6,Rudi berlari keluar rumah.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,7,Air hujan membasahi tubuh Rudi.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,8,Rudi melompat ke dalam genangan air.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,9,Air memercik ke segala arah.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,10,Rudi tertawa dengan sangat riang.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,11,Edo tetangga sebelah ikut keluar rumah.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,12,Edo dan Rudi bermain bersama.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,13,Mereka membuat perahu dari daun pisang.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,14,Mereka meletakkan perahu di aliran selokan.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,15,Perahu daun mengalir terbawa arus air.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,16,Mereka mengejar perahu daun itu.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,17,Hujan mulai mereda secara perlahan.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,18,Udara terasa sangat dingin di kulit.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,19,Tubuh Rudi menggigil kedinginan.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,20,Ibu memanggil Rudi dari teras rumah.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,21,Rudi dan Edo berhenti bermain.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,22,Rudi masuk ke kamar mandi.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,23,Rudi mandi menggunakan air hangat.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,24,Ibu menyuguhkan teh manis hangat.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
55,cerita_55.txt,25,Rudi meminum teh itu dengan perlahan.,763de8fd675e57786f5900d0cfea21d25bbe005ab63d88f4d3a841c96a0c8623
56,cerita_56.txt,1,Taman kota memiliki sebuah kolam besar.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,2,Kolam itu berisi banyak ikan koi.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,3,Dika datang ke taman bersama ayah.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,4,Dika membawa sebungkus pelet ikan.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,5,Dika berdiri di pinggir kolam.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,6,Ikan-ikan koi berenang mendekati Dika.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,7,Ikan koi memiliki warna merah dan putih.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,8,Dika mengambil segenggam pelet ikan.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,9,Dika melempar pelet ke tengah kolam.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,10,Ikan-ikan koi berebut memakan pelet.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,11,Air kolam beriak karena gerakan ikan.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,12,Mulut ikan koi terbuka lebar.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,13,Dika merasa sangat terhibur melihatnya.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,14,Dika kembali melempar pelet ikan.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,15,Ikan koi berkumpul semakin banyak.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,16,Ayah merekam kejadian itu dengan ponsel.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,17,Pelet ikan di bungkus sudah habis.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,18,Ikan-ikan berenang menjauhi pinggir kolam.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,19,Dika membuang bungkus kosong ke tempat sampah.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,20,Dika mencuci tangan di keran taman.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,21,Mereka duduk di bangku taman.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,22,Ayah membelikan Dika kacang rebus.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,23,Mereka menikmati suasana taman yang sejuk.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,24,Angin berhembus sangat pelan.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
56,cerita_56.txt,25,Dika mengajak ayah pulang.,7de3acba948c1ed8cd86eee1671d91afc9108ba0966270e6c7c64850654af473
57,cerita_57.txt,1,Rombongan sirkus datang ke kota.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,2,Ayah membeli tiga lembar tiket sirkus.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,3,Tenda sirkus berdiri di lapangan besar.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,4,Tenda itu memiliki warna merah dan putih.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,5,Malam hari keluarga Gilang pergi ke sirkus.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,6,Mereka masuk ke dalam tenda.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,7,Banyak penonton duduk di kursi melingkar.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,8,Lampu panggung menyala dengan terang.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,9,Pertunjukan sirkus mulai pada pukul delapan.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,10,Badut muncul dari balik tirai.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,11,Badut itu memakai sepatu sangat besar.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,12,Badut melempar bola ke udara.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,13,Badut menangkap bola dengan lucu.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,14,Gilang tertawa terbahak-bahak.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,15,Pertunjukan selanjutnya adalah akrobat tali.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,16,Pemain akrobat berjalan di atas tali kecil.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,17,Pemain itu memegang tongkat panjang untuk keseimbangan.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,18,Penonton menahan napas dengan tegang.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,19,Pemain akrobat berhasil menyeberangi tali.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,20,Semua orang bertepuk tangan meriah.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,21,Pertunjukan menampilkan gajah pintar menari.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,22,Gajah mengangkat kaki depan ke atas.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,23,Sirkus berlangsung selama dua jam.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,24,Acara sirkus ditutup dengan kembang api kecil.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
57,cerita_57.txt,25,Gilang keluar dari tenda dengan bahagia.,bac924b9a079b6e52d9a90494756797b3e6a804769b75603c34288a08a413c82
58,cerita_58.txt,1,Hari raya telah tiba.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,2,Keluarga Rani pergi ke rumah nenek.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,3,Rumah nenek berada di desa terpencil.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,4,Ayah mengemudikan mobil melewati jalan berliku.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,5,Pemandangan gunung terlihat dari jauh.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,6,Mobil ayah tiba di halaman rumah nenek.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,7,Nenek menyambut mereka di teras.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,8,Rani memeluk nenek dengan erat.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,9,Nenek terlihat sangat sehat.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,10,Nenek memasak opor ayam lezat.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,11,Rani masuk ke dalam rumah.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,12,Meja makan sudah penuh dengan makanan.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,13,Rani memakan opor ayam dengan ketupat.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,14,Rasa masakan nenek selalu enak.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,15,"Setelah makan, Rani pergi ke halaman belakang.",1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,16,Nenek memelihara banyak ayam petelur.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,17,Rani membantu nenek mengumpulkan telur ayam.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,18,Rani memasukkan telur ke dalam keranjang rotan.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,19,Rani mendapat dua puluh butir telur.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,20,Nenek memberikan Rani hadiah uang saku.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,21,Rani mengucapkan terima kasih kepada nenek.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,22,Sore hari Rani bermain di sawah dekat rumah.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,23,Rani menikmati udara desa yang bersih.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,24,Malam hari mereka berkumpul di ruang tamu.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
58,cerita_58.txt,25,Mereka mengobrol dengan sangat hangat.,1723095d49908f0dd3cde443ecb35daf2fdb469c398de0191ca3e014988adf61
59,cerita_59.txt,1,Sekolah Santi mengadakan kegiatan ekstrakurikuler tari.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,2,Santi memilih ekstrakurikuler tari piring.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,3,Tari piring berasal dari Sumatera Barat.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,4,Pelatih tari membawa banyak piring kecil.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,5,Santi memegang dua piring di kedua tangan.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,6,Piring dipasang pada jari telunjuk.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,7,Pelatih memutar musik tradisional Minang.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,8,Santi mulai menggerakkan kaki mengikuti irama.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,9,Tangan Santi berayun ke atas dan bawah.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,10,Piring tidak boleh jatuh ke lantai.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,11,Gerakan pertama terasa sangat sulit.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,12,Santi memutar pergelangan tangan perlahan.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,13,Bunyi piring berdenting menyentuh cincin.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,14,Santi berlatih gerakan langkah maju mundur.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,15,Pelatih mencontohkan putaran tubuh yang cepat.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,16,Santi mencoba memutar tubuhnya.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,17,Piring di tangan Santi hampir terjatuh.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,18,Santi menggenggam piring lebih kuat.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,19,Teman-teman Santi juga giat berlatih.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,20,Mereka bergerak serempak mengikuti musik.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,21,Peluh membasahi wajah Santi.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,22,Latihan tari piring selesai sore hari.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,23,Santi meletakkan piring di kotak penyimpanan.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,24,Santi merasa gerakan tarinya semakin bagus.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
59,cerita_59.txt,25,Santi berjalan pulang ke rumah bersama teman-teman.,ed44ffae3c3e16c90667d1ab6baab2b8ed47fb026394209157a8058b08d5c5ce
60,cerita_60.txt,1,Kakak membelikan Vina sebuah mainan baru.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,2,Mainan itu adalah sebuah puzzle gambar pemandangan.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,3,Kotak puzzle berisi lima ratus kepingan kecil.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,4,Vina menuangkan kepingan puzzle di atas karpet.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,5,Kepingan puzzle berserakan di mana-mana.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,6,Vina mencari kepingan bagian sudut terlebih dahulu.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,7,Vina menemukan empat sudut gambar.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,8,Vina mencari kepingan yang memiliki tepi lurus.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,9,Vina merangkai bingkai luar gambar pemandangan.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,10,Bingkai luar selesai disusun dengan cepat.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,11,Vina mulai menyusun gambar bagian langit.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,12,Vina mencari kepingan berwarna biru cerah.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,13,Kakak datang membantu Vina menyusun kepingan.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,14,Kakak menemukan bagian gambar matahari.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,15,Mereka mencari bagian gambar pegunungan hijau.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,16,Vina mencocokkan potongan-potongan kecil.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,17,Gambar pemandangan mulai terlihat jelas.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,18,Menyusun puzzle membutuhkan kesabaran tinggi.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,19,Ibu membawakan minuman jus mangga segar.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,20,Vina dan kakak meminum jus tersebut.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,21,Mereka melanjutkan menyusun puzzle kembali.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,22,Satu kepingan terakhir diletakkan oleh Vina.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,23,Gambar pemandangan pegunungan telah sempurna.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,24,Vina merasa sangat bangga.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
60,cerita_60.txt,25,Ibu membingkai hasil puzzle Vina di dinding.,8d8d1916da7d7fac7c9c7a4f7c711cdbff3156a75398ea2b1a24eee4517815f9
61,cerita_61.txt,1,Musim tanam padi telah selesai.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,2,Air sawah masih menggenang dangkal.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,3,Ujang pergi ke sawah membawa ember hitam.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,4,Ujang ingin mencari siput sawah.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,5,Siput bersembunyi di pangkal batang padi.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,6,Ujang menggulung celana panjang ke atas lutut.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,7,Ujang turun ke lumpur sawah perlahan.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,8,Lumpur sawah terasa sangat lembek.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,9,Ujang berjalan menyusuri pematang sawah.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,10,Ujang melihat cangkang hitam di dalam air.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,11,Ujang memungut siput sawah tersebut.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,12,Ujang memasukkan siput ke dalam ember.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,13,Ujang melangkah pelan agar padi tidak rusak.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,14,Banyak siput menempel di daun padi.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,15,Ember Ujang semakin berat berisi siput.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,16,Terik matahari siang menyengat punggung Ujang.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,17,Ujang memakai topi caping bambu.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,18,Ujang menemukan seekor belut kecil.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,19,Belut kecil meluncur cepat masuk ke lumpur.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,20,Ujang kembali fokus mencari siput.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,21,Ember Ujang sudah terisi setengah penuh.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,22,Ujang naik dari lumpur sawah.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,23,Ujang mencuci kaki di saluran irigasi.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,24,Ujang membawa ember berisi siput pulang.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
61,cerita_61.txt,25,Ibu akan memasak siput itu menjadi lauk lezat.,6df6f3d48ddee1d4d62fdaed395baa0b2d085487fe3e37c0f940bb95491fb140
62,cerita_62.txt,1,Bel istirahat berbunyi tanda istirahat pertama.,b7ce42470be71602c6974415890d04af999b298b00884827c2b9cbf163879af0
62,cerita_62.txt,2,Anak-anak berlarian keluar kelas.,b7ce42470be71602c6974415890d04af999b298b00884827c2b9cbf163879af0
62,cerita_62.txt,3,Edo dan Dika berlari menuju lapangan bola.,b7ce42470be71602c6974415890d04af999b298b00884827c2b9cbf163879af0
62,cerita_62.txt,4,Mereka berdua berlomba lari cepat.,b7ce42470be71602c6974415890d04af999b298b00884827c2b9cbf163879af0
62,cerita_62.txt,5,Tiba-tiba Dika tersandung sebuah batu besar.,b7ce42470be71602c6974415890d04af999b298b00884827c2b9cbf163879af0
